43.2238655090332,659.7609024047852,-44.877235412597656,40.3895149230957,658.1075439453125,-42.51527786254883,40.153316497802734,657.871337890625,-42.51527786254883,39.91712188720703,657.6351470947266,-42.75147247314453,40.86190414428711,657.6351470947266,-50.30974197387695,41.098106384277344,656.9265594482422,-50.30974197387695,41.33429718017578,656.2179641723633,-50.30974197387695,41.33429718017578,653.8560180664062,-26.690149307250977,42.9876708984375,652.4388275146484,-60.4661750793457,45.5858268737793,659.0523147583008,-37.79136276245117,46.05821990966797,658.3437347412109,-47.71159362792969,50.782135009765625,652.20263671875,1.4171758890151978,64.71769714355469,648.1873016357422,-67.55205535888672,50.073551177978516,657.3989410400391,52.435508728027344,90.22687530517578,644.4081726074219,-70.15020751953125,50.30974197387695,671.5707092285156,91.88024139404297,86.4477310180664,664.9572219848633,-59.04899978637695,49.601158142089844,673.4602813720703,100.8556900024414,87.15631103515625,669.6811370849609,-61.41095733642578,50.545936584472656,673.6964721679688,96.84034729003906,84.32197570800781,669.6811370849609,-59.28519821166992,51.25453186035156,673.2240753173828,91.1716537475586,83.6133804321289,668.0277709960938,-57.15943145751953,91.40784454345703,658.5799331665039,21.021442413330078,98.96612548828125,652.4388275146484,-21.021442413330078,102.03668212890625,689.049201965332,31.414066314697266,111.95689392089844,685.2700729370117,-24.56438446044922,105.10722351074219,663.0676498413086,67.55205535888672,118.80657196044922,655.9817810058594,1.8895679712295532,102.74525451660156,657.3989410400391,72.0397720336914,115.73603057861328,650.3130798339844,5.904899597167969,115.02745056152344,658.5799331665039,85.26675415039062,130.3801727294922,651.4940490722656,15.116543769836426,
98.29943084716797,501.4562683105469,-106.02151489257812,91.54878234863281,497.69622802734375,-101.56426239013672,91.31641387939453,497.1590576171875,-101.56426239013672,90.77925109863281,496.62188720703125,-101.79666137695312,92.9278793334961,496.62188720703125,-118.3760986328125,93.46503448486328,495.0104064941406,-118.68086242675781,94.00218963623047,493.39892578125,-118.68086242675781,94.00218963623047,488.0274353027344,-66.48917388916016,97.76227569580078,484.8044128417969,-140.86424255371094,103.67098236083984,499.8447570800781,-90.21162414550781,104.74530029296875,498.2333679199219,-111.85784149169922,115.18364715576172,484.5720520019531,-1.9581407308578491,146.87579345703125,474.8309020996094,-153.9311981201172,113.57218170166016,496.9990539550781,107.36250305175781,204.8885955810547,466.54119873046875,-151.30636596679688,114.41409301757812,528.3140106201172,192.19114685058594,196.29408264160156,513.5784301757812,-116.3074722290039,112.80261993408203,532.6112976074219,210.7744598388672,198.2103271484375,524.3215637207031,-118.93609619140625,114.95124053955078,533.1484069824219,203.47140502929688,191.76446533203125,524.6263122558594,-113.4921646118164,116.56270599365234,532.0741119384766,191.189208984375,190.15298461914062,520.5614929199219,-111.0959243774414,207.87911987304688,498.7704772949219,47.80682373046875,225.068115234375,484.8044128417969,-47.80682373046875,231.74635314941406,567.4539794921875,72.96550750732422,255.8307342529297,559.164306640625,-57.08323669433594,236.59597778320312,510.5002746582031,153.9311981201172,271.7130126953125,493.4713439941406,17.402307510375977,231.83395385742188,498.2181396484375,164.13714599609375,267.4729309082031,478.1414489746094,28.97210121154785,255.8040771484375,503.0372619628906,200.61801147460938,296.8145446777344,482.6558837890625,59.064231872558594,
138.51451110839844,385.8653564453125,-153.68844604492188,128.81964111328125,380.5670166015625,-147.95526123046875,128.67469787597656,379.8100891113281,-147.95526123046875,127.91777801513672,379.05316162109375,-148.10020446777344,130.94540405273438,379.05316162109375,-171.41732788085938,131.7023162841797,376.7824401855469,-171.70932006835938,132.1392822265625,374.8316345214844,-171.70932006835938,132.459228515625,366.9426574707031,-99.39818572998047,137.7576141357422,362.4011535644531,-202.74050903320312,146.0836181640625,383.5946044921875,-131.5930938720703,147.59744262695312,381.32391357421875,-161.54739379882812,162.1236572265625,362.576171875,-8.421919822692871,206.78135681152344,348.164794921875,-218.36810302734375,159.85293579101562,381.09210205078125,138.72740173339844,288.2076416015625,337.3061828613281,-207.95887756347656,161.22181701660156,424.350830078125,252.14002990722656,276.4170227050781,403.769287109375,-152.16090393066406,159.27102661132812,430.40606689453125,276.9107971191406,279.2997741699219,418.9075012207031,-154.22219848632812,161.97872924804688,431.1629638671875,267.7151794433594,270.21685791015625,419.8393859863281,-146.82598876953125,164.2494354248047,429.3291931152344,251.09323120117188,267.9461364746094,413.92913818359375,-144.26968383789062,292.9241638183594,382.0808410644531,67.364990234375,317.46527099609375,362.4011535644531,-67.364990234375,326.05316162109375,477.8583068847656,105.32875061035156,361.543212890625,466.9996337890625,-80.20663452148438,330.6492004394531,400.4819030761719,217.0882568359375,384.1055908203125,375.2987365722656,39.40965270996094,324.94403076171875,383.5400390625,231.46951293945312,381.05340576171875,351.5971374511719,57.49291229248047,355.0677490234375,392.56829833984375,287.0279846191406,418.42626953125,359.3735046386719,105.69170379638672,
161.4115447998047,320.0520935058594,-183.45681762695312,150.3435516357422,314.2010192871094,-176.7335968017578,149.94515991210938,313.31903076171875,-176.7335968017578,149.0631103515625,312.4369201660156,-176.80889892578125,152.59121704101562,312.1138610839844,-204.04837036132812,153.47323608398438,309.7908935546875,-204.22708129882812,154.0504150390625,307.4496154785156,-204.22708129882812,154.3552703857422,298.324462890625,-120.36262512207031,160.5294952392578,292.7091979980469,-240.03907775878906,170.55496215820312,317.406005859375,-157.47952270507812,171.9958953857422,314.75994873046875,-192.42771911621094,188.8297576904297,293.5849914550781,-14.738672256469727,240.5464324951172,276.02581787109375,-257.51806640625,185.53741455078125,317.4747009277344,156.25732421875,335.17767333984375,266.56109619140625,-241.4918975830078,187.8724365234375,367.6714782714844,285.984375,322.01629638671875,344.4275817871094,-176.51942443847656,186.5005645751953,375.05078125,314.3562927246094,325.792236328125,362.0682067871094,-179.69473266601562,189.40072631835938,375.932861328125,302.5865783691406,314.8847961425781,363.5029296875,-171.0758514404297,192.04678344726562,373.5408020019531,284.62860107421875,312.23870849609375,356.5220031738281,-167.36611938476562,341.345703125,315.6419677734375,78.17755889892578,370.1986389160156,293.0322570800781,-78.17755889892578,379.602294921875,426.5544128417969,124.4836196899414,421.9372863769531,414.1814880371094,-92.75099182128906,383.53759765625,337.9950256347656,254.03672790527344,448.64599609375,308.18109130859375,55.88459777832031,377.5868225097656,318.43975830078125,271.1184387207031,447.5983581542969,278.9794006347656,77.63786315917969,411.0990905761719,330.0578918457031,339.3739929199219,487.6874084472656,289.1810607910156,136.54388427734375,
173.58340454101562,286.92755126953125,-204.60671997070312,161.64190673828125,280.9437561035156,-197.25218200683594,160.9745635986328,280.32257080078125,-197.25218200683594,160.02955627441406,279.3775329589844,-197.28826904296875,164.1333465576172,278.74627685546875,-226.5277099609375,164.7545623779297,276.2187194824219,-226.6194610595703,165.51370239257812,273.8934020996094,-226.6194610595703,165.37583923339844,264.2574462890625,-136.84954833984375,172.63839721679688,257.63238525390625,-264.3899841308594,183.34095764160156,284.4162902832031,-176.5342254638672,184.92344665527344,281.5812683105469,-213.8051300048828,202.26705932617188,259.0447998046875,-24.024560928344727,257.3910827636719,239.71337890625,-282.76934814453125,197.84571838378906,287.4147644042969,160.6446075439453,358.6343994140625,236.072021484375,-262.6571350097656,201.60977172851562,341.8499450683594,298.25469970703125,344.9627685546875,320.1513977050781,-193.1707000732422,201.17823791503906,350.6887512207031,327.2303771972656,349.3380126953125,339.0515441894531,-196.3016815185547,204.4648895263672,351.6337890625,312.49114990234375,338.01422119140625,340.453857421875,-187.30557250976562,206.65232849121094,348.279052734375,295.958740234375,334.85540771484375,333.253662109375,-183.51516723632812,365.39306640625,282.5262756347656,83.47413635253906,397.097900390625,258.263671875,-83.47413635253906,405.2208251953125,400.3321228027344,135.9349365234375,452.3851013183594,387.44781494140625,-97.8621597290039,409.9869689941406,306.1986999511719,273.7216491699219,481.6542663574219,274.76629638671875,66.2243423461914,403.6654052734375,285.3364562988281,292.3080749511719,482.080810546875,242.22528076171875,90.07054901123047,439.630859375,297.92047119140625,367.6582336425781,522.551513671875,254.17620849609375,154.055908203125,
179.9835662841797,271.55792236328125,-216.72271728515625,167.5146484375,265.55340576171875,-209.02951049804688,166.3547821044922,264.8865966796875,-209.02951049804688,165.3799591064453,263.91168212890625,-209.3700714111328,169.91127014160156,263.41632080078125,-239.23924255371094,170.57806396484375,260.67913818359375,-239.2828826904297,171.13380432128906,258.15789794921875,-239.2828826904297,170.9209442138672,248.31427001953125,-147.0087890625,178.68482971191406,241.01397705078125,-277.46588134765625,189.91929626464844,269.265380859375,-187.6163787841797,191.68165588378906,266.01690673828125,-225.87249755859375,208.63247680664062,243.37896728515625,-31.468076705932617,265.32879638671875,222.5086669921875,-296.85968017578125,203.43740844726562,274.23919677734375,159.60305786132812,369.6969909667969,224.4840087890625,-274.60986328125,208.27291870117188,331.0238037109375,299.78668212890625,355.8333740234375,312.35235595703125,-203.75827026367188,208.85733032226562,341.2296447753906,328.13470458984375,360.53533935546875,331.2014465332031,-207.7474365234375,212.79808044433594,342.2044372558594,311.31903076171875,349.2818908691406,332.44207763671875,-198.69915771484375,214.45864868164062,338.4002990722656,296.37139892578125,346.04925537109375,325.6158752441406,-193.9043426513672,376.6311950683594,266.9918212890625,85.94149017333984,410.0044860839844,242.15716552734375,-85.94149017333984,416.73052978515625,387.7369689941406,144.76800537109375,466.8214111328125,374.73931884765625,-99.75740051269531,421.5089416503906,290.6409912109375,286.7232360839844,497.501220703125,259.0994873046875,67.29920959472656,414.8738708496094,269.1611328125,306.06451416015625,498.74835205078125,224.43377685546875,91.2922592163086,452.0299987792969,281.7108154296875,385.616455078125,539.0700073242188,237.74658203125,156.87142944335938,
183.50616455078125,264.63739013671875,-223.42630004882812,170.75808715820312,258.63299560546875,-215.24388122558594,169.5266876220703,257.83203125,-215.24388122558594,168.2141876220703,256.84344482421875,-215.88357543945312,172.98828125,256.55987548828125,-245.23719787597656,173.46527099609375,253.6900634765625,-245.2572784423828,174.1004638671875,250.9571533203125,-245.2572784423828,173.63412475585938,241.02606201171875,-151.9812469482422,181.88552856445312,233.035400390625,-282.12109375,193.48788452148438,262.491455078125,-193.8341522216797,195.69309997558594,258.89349365234375,-231.85972595214844,211.56436157226562,237.1402587890625,-37.13819885253906,269.62298583984375,214.25982666015625,-302.92535400390625,205.9476318359375,272.09326171875,150.55471801757812,374.7812194824219,222.3626708984375,-279.7006530761719,212.0357666015625,329.0877990722656,283.61181640625,360.8404235839844,312.3498229980469,-208.93714904785156,213.96180725097656,340.50750732421875,309.7161560058594,366.0267028808594,331.5052185058594,-214.4695281982422,217.75927734375,341.1721496582031,292.0827941894531,354.5636291503906,332.9512634277344,-205.7600555419922,219.08554077148438,336.9028625488281,279.7447814941406,351.734130859375,326.17803955078125,-199.3250732421875,381.76190185546875,260.52996826171875,85.7725601196289,415.99688720703125,234.90692138671875,-85.7725601196289,420.8753356933594,381.88616943359375,149.37442016601562,473.4731750488281,368.87567138671875,-101.12702178955078,424.71221923828125,284.5612487792969,290.2120361328125,504.85845947265625,251.93060302734375,64.13599395751953,417.89031982421875,262.7972412109375,309.91070556640625,506.1865539550781,216.06756591796875,87.75847625732422,455.21502685546875,275.44610595703125,395.9706115722656,547.0027465820312,230.22454833984375,154.02810668945312,
185.66259765625,261.53594970703125,-227.8577117919922,172.77874755859375,255.5335693359375,-219.28997802734375,171.30224609375,254.634765625,-219.28997802734375,169.99923706054688,253.639892578125,-219.789306640625,174.8944549560547,253.49835205078125,-248.8634033203125,175.16111755371094,250.55938720703125,-248.87254333496094,175.94741821289062,247.69171142578125,-248.87254333496094,175.24009704589844,238.04638671875,-154.53868103027344,183.84799194335938,229.244140625,-283.1372375488281,195.6565399169922,259.46728515625,-197.7186279296875,198.23277282714844,255.6629638671875,-234.9849853515625,212.8983612060547,236.01611328125,-41.238224029541016,272.8683776855469,210.02166748046875,-304.66998291015625,207.0751953125,275.5693359375,137.26333618164062,376.44451904296875,225.35382080078125,-280.3672790527344,214.72808837890625,332.19989013671875,254.96290588378906,363.1186828613281,316.08892822265625,-208.30484008789062,217.64854431152344,345.051513671875,277.8578796386719,368.3641662597656,336.2581481933594,-215.6656494140625,221.4410400390625,345.0903015136719,259.32366943359375,356.9882507324219,338.27203369140625,-207.60433959960938,222.5938262939453,340.15045166015625,250.33248901367188,353.8919372558594,331.4203186035156,-199.2894287109375,384.085693359375,258.24603271484375,84.7265853881836,418.7344970703125,231.9813232421875,-84.7265853881836,421.5879211425781,378.88873291015625,149.15538024902344,476.500244140625,366.2056884765625,-102.36100769042969,424.89794921875,283.35076904296875,286.3240051269531,508.2191467285156,249.0035400390625,63.21256637573242,418.3049621582031,261.78143310546875,305.8633117675781,509.1045227050781,212.5347900390625,86.85710906982422,455.197998046875,274.9010314941406,394.48712158203125,550.7731323242188,226.81268310546875,154.4668426513672,
186.86402893066406,260.46673583984375,-233.0507049560547,173.9169158935547,254.1417236328125,-224.26004028320312,172.528564453125,253.51361083984375,-224.26004028320312,171.34320068359375,252.5159912109375,-224.5453338623047,176.29541015625,252.12542724609375,-253.5469970703125,176.4276123046875,249.1534423828125,-253.87509155273438,177.3197479248047,246.2154541015625,-253.87509155273438,176.46377563476562,237.18536376953125,-157.13038635253906,185.5983428955078,227.47943115234375,-285.4627685546875,197.50958251953125,258.75927734375,-202.17820739746094,200.3037567138672,254.8504638671875,-239.48898315429688,213.17843627929688,237.891845703125,-44.95333480834961,275.8901062011719,207.5692138671875,-306.6332092285156,208.55462646484375,280.9288330078125,126.51753997802734,375.90228271484375,231.95184326171875,-283.7911376953125,217.3404083251953,338.55035400390625,230.7371826171875,363.5023193359375,321.9168701171875,-213.00100708007812,220.49752807617188,352.7611999511719,251.5966339111328,368.3376770019531,342.94232177734375,-223.9141387939453,224.36611938476562,351.6590576171875,231.39967346191406,357.766357421875,345.4208984375,-216.35784912109375,225.4360809326172,346.53656005859375,225.47055053710938,353.9593811035156,338.4986877441406,-205.1136474609375,385.1357421875,257.79595947265625,83.89840698242188,419.97607421875,230.82977294921875,-83.89840698242188,420.7864685058594,377.3678894042969,147.88063049316406,477.8707580566406,364.9964599609375,-103.49459838867188,425.19403076171875,283.46661376953125,282.4391174316406,509.74322509765625,247.8421630859375,67.58662414550781,418.5401916503906,262.14697265625,301.7451171875,510.5434265136719,211.0853271484375,91.69520568847656,455.6695861816406,275.99993896484375,388.9438781738281,552.5283203125,225.2701416015625,159.77206420898438,
187.79359436035156,260.14776611328125,-236.53790283203125,174.81752014160156,253.8389892578125,-227.63516235351562,173.26744079589844,253.16925048828125,-227.63516235351562,172.17242431640625,252.17034912109375,-227.77757263183594,177.15078735351562,251.50750732421875,-256.7701721191406,177.2127685546875,248.520263671875,-257.4042053222656,178.16183471679688,245.54876708984375,-257.4042053222656,177.2292022705078,237.00701904296875,-158.66629028320312,186.77340698242188,226.67071533203125,-287.541015625,198.73292541503906,259.0894775390625,-205.12364196777344,201.63719177246094,255.131103515625,-242.70684814453125,213.1431427001953,239.7694091796875,-48.40183639526367,278.2327575683594,206.5634765625,-308.85028076171875,211.00384521484375,287.42816162109375,110.0882339477539,373.4552307128906,239.78070068359375,-287.0572204589844,221.39361572265625,347.4075927734375,195.39105224609375,362.7041015625,328.8688049316406,-216.6155242919922,224.52113342285156,361.5338439941406,212.64724731445312,367.1552429199219,350.7200622558594,-231.68936157226562,228.45266723632812,359.856689453125,190.80242919921875,357.3090515136719,353.14398193359375,-223.77345275878906,229.48439025878906,355.07916259765625,189.10032653808594,352.6114196777344,346.1813049316406,-209.94525146484375,385.60980224609375,257.82562255859375,83.43065643310547,420.5376281738281,230.68408203125,-83.43065643310547,418.3487854003906,376.6318054199219,143.712158203125,478.4901123046875,364.449951171875,-108.12556457519531,425.5400695800781,286.9459228515625,277.8734436035156,510.1084899902344,247.36614990234375,75.11082458496094,418.7449951171875,265.78759765625,296.70172119140625,508.05706787109375,213.06805419921875,100.28089141845703,456.5676574707031,281.1626281738281,380.7533264160156,553.0087890625,224.573486328125,170.6644744873047,
